Episode,Reward,Epsilon,Best_Reward,Best_Avg_Reward
0,0.0,1.0,0.0,0.0
1,50.0,0.986490720371689,50.0,5.0
2,0.0,0.9772602357724138,50.0,5.0
3,25.0,0.9652158340034498,50.0,7.5
4,275.0,0.939501145529759,275.0,35.0
5,0.0,0.9292222426261074,275.0,35.0
6,0.0,0.9208959343791289,275.0,35.0
7,0.0,0.9111850251059626,275.0,35.0
8,0.0,0.9028397355182259,275.0,35.0
9,0.0,0.8938554360768814,275.0,35.0
10,75.0,0.8805463413618011,275.0,42.5
11,0.0,0.8714352082896778,275.0,42.5
12,0.0,0.8639722558748574,275.0,42.5
13,100.0,0.8490676938838823,275.0,45.0
14,0.0,0.8411230613492915,275.0,45.0
15,50.0,0.8310889065147856,275.0,45.0
16,0.0,0.8231478370058832,275.0,45.0
17,0.0,0.8146306140856312,275.0,45.0
18,0.0,0.805879071672457,275.0,45.0
19,350.0,0.7935623841946564,350.0,57.5
20,0.0,0.7869237177170659,350.0,57.5
21,0.0,0.77815847253293,350.0,57.5
22,0.0,0.7701067607019746,350.0,57.5
23,0.0,0.7633588806202726,350.0,57.5
24,0.0,0.7568214915553064,350.0,57.5
25,0.0,0.7500399825281242,350.0,57.5
26,25.0,0.7415372341834641,350.0,57.5
27,50.0,0.7322515590490746,350.0,57.5
28,0.0,0.7252548821799348,350.0,57.5
29,0.0,0.7181813936728831,350.0,57.5
30,0.0,0.7111768936564827,350.0,57.5
31,0.0,0.7050863900075716,350.0,57.5
32,0.0,0.6989082356920915,350.0,57.5
33,0.0,0.6926456591632751,350.0,57.5
34,0.0,0.686301910694918,350.0,57.5
35,0.0,0.6793365185392733,350.0,57.5
36,50.0,0.6705614279433619,350.0,57.5
37,50.0,0.6618996864945449,350.0,57.5
38,0.0,0.6557063643108847,350.0,57.5
39,75.0,0.6458140106717728,350.0,57.5
40,400.0,0.6346729411626012,400.0,57.5
41,0.0,0.6286086297493648,400.0,57.5
42,0.0,0.6229759737733175,400.0,57.5
43,0.0,0.617640820908687,400.0,57.5
44,0.0,0.6118616240368367,400.0,57.5
45,0.0,0.6065003298938891,400.0,57.5
46,0.0,0.6008253733647171,400.0,57.5
47,0.0,0.595441669626521,400.0,57.5
48,0.0,0.5904604120338728,400.0,57.5
49,0.0,0.5854037217418975,400.0,57.5
50,0.0,0.5854037217418975,400.0,57.5
51,50.0,0.5783044798273204,400.0,57.5
52,0.0,0.5722062203756105,400.0,57.5
53,0.0,0.5666254318515477,400.0,57.5
54,0.0,0.5610990733554033,400.0,57.5
55,0.0,0.5559601233885546,400.0,57.5
56,25.0,0.5494376996577159,400.0,57.5
57,0.0,0.5441878125161701,400.0,57.5
58,0.0,0.539527399773031,400.0,57.5
59,0.0,0.5344791015461449,400.0,57.5
60,0.0,0.5293721440796655,400.0,57.5
61,0.0,0.5243139836839956,400.0,57.5
62,0.0,0.5192002932714221,400.0,57.5
63,0.0,0.5135198218558439,400.0,57.5
64,0.0,0.508714873660004,400.0,57.5
65,0.0,0.5040556959723681,400.0,57.5
66,0.0,0.4995390982137412,400.0,57.5
67,50.0,0.49357986003838394,400.0,57.5
68,0.0,0.48837502737384836,400.0,57.5
69,0.0,0.4838053562398448,400.0,57.5
70,0.0,0.47966205755589625,400.0,57.5
71,0.0,0.4750788779345873,400.0,57.5
72,0.0,0.47110453353020076,400.0,57.5
73,0.0,0.46688319510029413,400.0,57.5
74,0.0,0.46260714209305065,400.0,57.5
75,0.0,0.4584619446519791,400.0,57.5
76,0.0,0.4539905162257836,400.0,57.5
77,0.0,0.4499225281752415,400.0,57.5
78,0.0,0.44598018742314205,400.0,57.5
79,0.0,0.4416304949114165,400.0,57.5
80,0.0,0.4375857243442285,400.0,57.5
81,0.0,0.4333179039295693,400.0,57.5
82,0.0,0.42969291728674064,400.0,57.5
83,0.0,0.4259278337609646,400.0,57.5
84,100.0,0.4193342637518147,400.0,57.5
85,0.0,0.41524445178619784,400.0,57.5
86,0.0,0.4111945281945108,400.0,57.5
87,0.0,0.4076730670830498,400.0,57.5
88,0.0,0.4041009273362067,400.0,57.5
89,75.0,0.39776567940395463,400.0,57.5
90,0.0,0.39404382992069237,400.0,57.5
91,25.0,0.3894209788938947,400.0,57.5
92,25.0,0.38516039821260317,400.0,57.5
93,0.0,0.3815564949517469,400.0,57.5
94,0.0,0.3782131955500096,400.0,57.5
95,0.0,0.37452444176472377,400.0,57.5
96,25.0,0.37020462959942463,400.0,57.5
97,50.0,0.3648383743588913,400.0,57.5
98,0.0,0.36171390635365147,400.0,57.5
99,0.0,0.35868793381209113,400.0,57.5
100,50.0,0.35868793381209113,400.0,57.5
101,0.0,0.35533173047370503,400.0,57.5
102,0.0,0.35165506460273377,400.0,57.5
103,0.0,0.3481556900446979,400.0,57.5
104,0.0,0.3448980357467467,400.0,57.5
105,0.0,0.34180757231650316,400.0,57.5
106,0.0,0.3388125635375814,400.0,57.5
107,0.0,0.33557520337496716,400.0,57.5
108,0.0,0.3323023024919154,400.0,57.5
109,0.0,0.32952237718305916,400.0,57.5
110,0.0,0.3265696875455949,400.0,57.5
111,0.0,0.3235787268317402,400.0,57.5
112,0.0,0.3206151594931223,400.0,57.5
113,0.0,0.31780584426692776,400.0,57.5
114,0.0,0.3146433085955614,400.0,57.5
115,0.0,0.3115122438113834,400.0,57.5
116,0.0,0.3087826907513569,400.0,57.5
117,0.0,0.30613828241706403,400.0,57.5
118,0.0,0.3032131256005631,400.0,57.5
119,0.0,0.3004360811252709,400.0,57.5
120,0.0,0.2975058958632902,400.0,57.5
121,0.0,0.29460428901185637,400.0,57.5
122,0.0,0.29178933971061416,400.0,57.5
123,0.0,0.2892326039773873,400.0,57.5
124,50.0,0.28589655863045205,400.0,57.5
125,0.0,0.28350484760981864,400.0,57.5
126,0.0,0.28090830575756864,400.0,57.5
127,0.0,0.2782242218236323,400.0,57.5
128,0.0,0.2757311899886083,400.0,57.5
129,0.0,0.27336983399725995,400.0,57.5
130,0.0,0.2709744948678036,400.0,57.5
131,0.0,0.2683316516105609,400.0,57.5
132,0.0,0.26582090201450154,400.0,57.5
133,0.0,0.2632283223000678,400.0,57.5
134,0.0,0.2608174874896158,400.0,57.5
135,0.0,0.2583770470964335,400.0,57.5
136,0.0,0.25606185613416277,400.0,57.5
137,0.0,0.2537674104712596,400.0,57.5
138,0.0,0.2514432255143498,400.0,57.5
139,0.0,0.24894107464344045,400.0,57.5
140,0.0,0.24661176053214548,400.0,57.5
141,0.0,0.2442553807071386,400.0,57.5
142,0.0,0.24211515015414384,400.0,57.5
143,0.0,0.24004168120622993,400.0,57.5
144,0.0,0.23779563773536638,400.0,57.5
145,50.0,0.23486488695379173,400.0,57.5
146,0.0,0.23243470794050364,400.0,57.5
147,0.0,0.23030590325807496,400.0,57.5
148,0.0,0.2281965957041779,400.0,57.5
149,0.0,0.226287582474249,400.0,57.5
150,0.0,0.226287582474249,400.0,57.5
151,0.0,0.22425992958593743,400.0,57.5
152,0.0,0.22233937236363335,400.0,57.5
153,0.0,0.22012683848820658,400.0,57.5
154,0.0,0.21806713599877317,400.0,57.5
155,0.0,0.21602670591780257,400.0,57.5
156,0.0,0.21409099575015986,400.0,57.5
157,0.0,0.21213019601307667,400.0,57.5
158,0.0,0.2102714548651618,400.0,57.5
159,0.0,0.20842900050111787,400.0,57.5
160,0.0,0.2064374576376817,400.0,57.5
161,0.0,0.2045058451713018,400.0,57.5
162,0.0,0.20271391061152044,400.0,57.5
163,0.0,0.20057627885437254,400.0,57.5
164,50.0,0.19818350955504396,400.0,57.5
165,0.0,0.19632912836827626,400.0,57.5
166,0.0,0.1946477699279497,400.0,57.5
167,0.0,0.19274934939009664,400.0,57.5
168,0.0,0.19106042837046439,400.0,57.5
169,0.0,0.18923484252736475,400.0,57.5
170,0.0,0.18750169336724012,400.0,57.5
171,0.0,0.18574726075350792,400.0,57.5
172,0.0,0.18397244232292928,400.0,57.5
173,0.0,0.18214170377016067,400.0,57.5
174,0.0,0.1805457297602746,400.0,57.5
175,0.0,0.17896374009876947,400.0,57.5
176,0.0,0.17725373833053848,400.0,57.5
177,0.0,0.17577089530002268,400.0,57.5
178,0.0,0.1741958978580983,400.0,57.5
179,0.0,0.17263501320167135,400.0,57.5
180,0.0,0.17108811487293993,400.0,57.5
181,0.0,0.1693855902781498,400.0,57.5
182,0.0,0.16783423488499408,400.0,57.5
183,0.0,0.1663969061006973,400.0,57.5
184,0.0,0.1649059044134987,400.0,57.5
185,0.0,0.16349365378849093,400.0,57.5
186,0.0,0.16209349764751596,400.0,57.5
187,0.0,0.16060892849757835,400.0,57.5
188,0.0,0.1590106839256915,400.0,57.5
189,0.0,0.15736537869519615,400.0,57.5
190,0.0,0.15586174966018249,400.0,57.5
191,0.0,0.15446514838219702,400.0,57.5
192,0.0,0.15298923110019425,400.0,57.5
193,0.0,0.15155772778002793,400.0,57.5
194,0.0,0.1502597906531353,400.0,57.5
195,0.0,0.1488538264054519,400.0,57.5
196,0.0,0.14749051571292626,400.0,57.5
197,0.0,0.14619816462083607,400.0,57.5
198,0.0,0.1447722782702481,400.0,57.5
199,0.0,0.1434463493390729,400.0,57.5
200,0.0,0.1434463493390729,400.0,57.5
201,0.0,0.14216099642056607,400.0,57.5
202,50.0,0.14049318929259857,400.0,57.5
203,150.0,0.13779362193333944,400.0,57.5
204,0.0,0.13650430224804652,400.0,57.5
205,0.0,0.13514592658270846,400.0,57.5
206,0.0,0.1337475532508221,400.0,57.5
207,0.0,0.13244309904580895,400.0,57.5
208,0.0,0.13125634089770008,400.0,57.5
209,0.0,0.12989821363931034,400.0,57.5
210,75.0,0.1278617486532327,400.0,57.5
211,0.0,0.12651343795456838,400.0,57.5
212,0.0,0.1254048935921437,400.0,57.5
213,0.0,0.12418180623989337,400.0,57.5
214,0.0,0.12282315677489435,400.0,57.5
215,0.0,0.12177130189718284,400.0,57.5
216,0.0,0.12063190128896215,400.0,57.5
217,0.0,0.11957489251373252,400.0,57.5
218,125.0,0.1177238150244686,400.0,57.5
219,125.0,0.11392473943879355,400.0,57.5
220,0.0,0.11283618649629198,400.0,57.5
221,0.0,0.11178039077496725,400.0,57.5
222,250.0,0.10696821659603616,400.0,57.5
223,0.0,0.10594613335491262,400.0,57.5
224,25.0,0.10468225181955797,400.0,57.5
225,0.0,0.10378575526241411,400.0,57.5
226,50.0,0.10242465023624718,400.0,57.5
227,0.0,0.1014054065192333,400.0,57.5
228,0.0,0.1004163887336367,400.0,57.5
229,0.0,0.1,400.0,57.5
230,0.0,0.1,400.0,57.5
231,0.0,0.1,400.0,57.5
232,0.0,0.1,400.0,57.5
233,0.0,0.1,400.0,57.5
234,0.0,0.1,400.0,57.5
235,0.0,0.1,400.0,57.5
236,0.0,0.1,400.0,57.5
237,475.0,0.1,475.0,57.5
238,0.0,0.1,475.0,57.5
239,25.0,0.1,475.0,57.5
240,75.0,0.1,475.0,57.5
241,50.0,0.1,475.0,62.5
242,0.0,0.1,475.0,62.5
243,50.0,0.1,475.0,67.5
244,0.0,0.1,475.0,67.5
245,0.0,0.1,475.0,67.5
246,75.0,0.1,475.0,75.0
247,0.0,0.1,475.0,75.0
248,0.0,0.1,475.0,75.0
249,50.0,0.1,475.0,75.0
250,0.0,0.1,475.0,75.0
251,0.0,0.1,475.0,75.0
252,0.0,0.1,475.0,75.0
253,100.0,0.1,475.0,75.0
254,0.0,0.1,475.0,75.0
255,25.0,0.1,475.0,75.0
256,0.0,0.1,475.0,75.0
257,0.0,0.1,475.0,75.0
258,0.0,0.1,475.0,75.0
259,125.0,0.1,475.0,75.0
260,50.0,0.1,475.0,75.0
261,0.0,0.1,475.0,75.0
262,0.0,0.1,475.0,75.0
263,0.0,0.1,475.0,75.0
264,0.0,0.1,475.0,75.0
265,325.0,0.1,475.0,75.0
266,0.0,0.1,475.0,75.0
267,0.0,0.1,475.0,75.0
268,250.0,0.1,475.0,75.0
269,0.0,0.1,475.0,75.0
270,525.0,0.1,525.0,110.0
271,125.0,0.1,525.0,122.5
272,0.0,0.1,525.0,122.5
273,0.0,0.1,525.0,122.5
274,0.0,0.1,525.0,122.5
275,0.0,0.1,525.0,122.5
276,0.0,0.1,525.0,122.5
277,0.0,0.1,525.0,122.5
278,0.0,0.1,525.0,122.5
279,0.0,0.1,525.0,122.5
280,0.0,0.1,525.0,122.5
281,25.0,0.1,525.0,122.5
282,0.0,0.1,525.0,122.5
283,0.0,0.1,525.0,122.5
284,50.0,0.1,525.0,122.5
285,0.0,0.1,525.0,122.5
286,125.0,0.1,525.0,122.5
287,125.0,0.1,525.0,122.5
288,425.0,0.1,525.0,122.5
289,50.0,0.1,525.0,122.5
290,125.0,0.1,525.0,122.5
291,0.0,0.1,525.0,122.5
292,125.0,0.1,525.0,122.5
293,0.0,0.1,525.0,122.5
294,125.0,0.1,525.0,122.5
295,0.0,0.1,525.0,122.5
296,125.0,0.1,525.0,122.5
297,0.0,0.1,525.0,122.5
298,0.0,0.1,525.0,122.5
299,0.0,0.1,525.0,122.5
300,50.0,0.1,525.0,122.5
301,75.0,0.1,525.0,122.5
302,125.0,0.1,525.0,122.5
303,0.0,0.1,525.0,122.5
304,0.0,0.1,525.0,122.5
305,0.0,0.1,525.0,122.5
306,0.0,0.1,525.0,122.5
307,125.0,0.1,525.0,122.5
308,0.0,0.1,525.0,122.5
309,125.0,0.1,525.0,122.5
310,50.0,0.1,525.0,122.5
311,0.0,0.1,525.0,122.5
312,150.0,0.1,525.0,122.5
313,0.0,0.1,525.0,122.5
314,0.0,0.1,525.0,122.5
315,0.0,0.1,525.0,122.5
316,125.0,0.1,525.0,122.5
317,125.0,0.1,525.0,122.5
318,125.0,0.1,525.0,122.5
319,475.0,0.1,525.0,122.5
320,450.0,0.1,525.0,145.0
321,0.0,0.1,525.0,145.0
322,450.0,0.1,525.0,175.0
323,0.0,0.1,525.0,175.0
324,0.0,0.1,525.0,175.0
325,25.0,0.1,525.0,177.5
326,0.0,0.1,525.0,177.5
327,0.0,0.1,525.0,177.5
328,0.0,0.1,525.0,177.5
329,125.0,0.1,525.0,177.5
330,225.0,0.1,525.0,177.5
331,0.0,0.1,525.0,177.5
332,100.0,0.1,525.0,177.5
333,0.0,0.1,525.0,177.5
334,0.0,0.1,525.0,177.5
335,125.0,0.1,525.0,177.5
336,125.0,0.1,525.0,177.5
337,175.0,0.1,525.0,177.5
338,125.0,0.1,525.0,177.5
339,75.0,0.1,525.0,177.5
340,75.0,0.1,525.0,177.5
341,125.0,0.1,525.0,177.5
342,50.0,0.1,525.0,177.5
343,75.0,0.1,525.0,177.5
344,0.0,0.1,525.0,177.5
345,0.0,0.1,525.0,177.5
346,50.0,0.1,525.0,177.5
347,0.0,0.1,525.0,177.5
348,0.0,0.1,525.0,177.5
349,0.0,0.1,525.0,177.5
350,0.0,0.1,525.0,177.5
351,150.0,0.1,525.0,177.5
352,375.0,0.1,525.0,177.5
353,0.0,0.1,525.0,177.5
354,0.0,0.1,525.0,177.5
355,0.0,0.1,525.0,177.5
356,0.0,0.1,525.0,177.5
357,50.0,0.1,525.0,177.5
358,0.0,0.1,525.0,177.5
359,400.0,0.1,525.0,177.5
360,25.0,0.1,525.0,177.5
361,50.0,0.1,525.0,177.5
362,0.0,0.1,525.0,177.5
363,0.0,0.1,525.0,177.5
364,0.0,0.1,525.0,177.5
365,0.0,0.1,525.0,177.5
366,50.0,0.1,525.0,177.5
367,0.0,0.1,525.0,177.5
368,100.0,0.1,525.0,177.5
369,0.0,0.1,525.0,177.5
370,0.0,0.1,525.0,177.5
371,0.0,0.1,525.0,177.5
372,0.0,0.1,525.0,177.5
373,150.0,0.1,525.0,177.5
374,0.0,0.1,525.0,177.5
375,375.0,0.1,525.0,177.5
376,125.0,0.1,525.0,177.5
377,0.0,0.1,525.0,177.5
378,0.0,0.1,525.0,177.5
379,25.0,0.1,525.0,177.5
380,0.0,0.1,525.0,177.5
381,0.0,0.1,525.0,177.5
382,0.0,0.1,525.0,177.5
383,0.0,0.1,525.0,177.5
384,0.0,0.1,525.0,177.5
385,0.0,0.1,525.0,177.5
386,0.0,0.1,525.0,177.5
387,50.0,0.1,525.0,177.5
388,0.0,0.1,525.0,177.5
389,50.0,0.1,525.0,177.5
390,0.0,0.1,525.0,177.5
391,0.0,0.1,525.0,177.5
392,0.0,0.1,525.0,177.5
393,25.0,0.1,525.0,177.5
394,0.0,0.1,525.0,177.5
395,125.0,0.1,525.0,177.5
396,50.0,0.1,525.0,177.5
397,0.0,0.1,525.0,177.5
398,0.0,0.1,525.0,177.5
399,0.0,0.1,525.0,177.5
400,0.0,0.1,525.0,177.5
401,75.0,0.1,525.0,177.5
402,0.0,0.1,525.0,177.5
403,125.0,0.1,525.0,177.5
404,0.0,0.1,525.0,177.5
405,50.0,0.1,525.0,177.5
406,0.0,0.1,525.0,177.5
407,0.0,0.1,525.0,177.5
408,0.0,0.1,525.0,177.5
409,0.0,0.1,525.0,177.5
410,0.0,0.1,525.0,177.5
411,0.0,0.1,525.0,177.5
412,150.0,0.1,525.0,177.5
413,0.0,0.1,525.0,177.5
414,50.0,0.1,525.0,177.5
415,0.0,0.1,525.0,177.5
416,0.0,0.1,525.0,177.5
417,75.0,0.1,525.0,177.5
418,25.0,0.1,525.0,177.5
419,50.0,0.1,525.0,177.5
420,0.0,0.1,525.0,177.5
421,0.0,0.1,525.0,177.5
422,450.0,0.1,525.0,177.5
423,125.0,0.1,525.0,177.5
424,50.0,0.1,525.0,177.5
425,425.0,0.1,525.0,177.5
426,0.0,0.1,525.0,177.5
427,0.0,0.1,525.0,177.5
428,0.0,0.1,525.0,177.5
429,0.0,0.1,525.0,177.5
430,75.0,0.1,525.0,177.5
431,25.0,0.1,525.0,177.5
432,400.0,0.1,525.0,177.5
433,75.0,0.1,525.0,177.5
434,75.0,0.1,525.0,177.5
435,0.0,0.1,525.0,177.5
436,350.0,0.1,525.0,177.5
437,0.0,0.1,525.0,177.5
438,325.0,0.1,525.0,177.5
439,75.0,0.1,525.0,177.5
440,75.0,0.1,525.0,177.5
441,0.0,0.1,525.0,177.5
442,0.0,0.1,525.0,177.5
443,0.0,0.1,525.0,177.5
444,425.0,0.1,525.0,177.5
445,50.0,0.1,525.0,177.5
446,0.0,0.1,525.0,177.5
447,0.0,0.1,525.0,177.5
448,0.0,0.1,525.0,177.5
449,0.0,0.1,525.0,177.5
450,0.0,0.1,525.0,177.5
451,0.0,0.1,525.0,177.5
452,0.0,0.1,525.0,177.5
453,0.0,0.1,525.0,177.5
454,0.0,0.1,525.0,177.5
455,25.0,0.1,525.0,177.5
456,50.0,0.1,525.0,177.5
457,0.0,0.1,525.0,177.5
458,0.0,0.1,525.0,177.5
459,0.0,0.1,525.0,177.5
460,0.0,0.1,525.0,177.5
461,0.0,0.1,525.0,177.5
462,0.0,0.1,525.0,177.5
463,0.0,0.1,525.0,177.5
464,0.0,0.1,525.0,177.5
